date,scheme_code,nav,scheme_name
2019-08-05,118825,92.6057,Canara Robeco Bluechip Equity Fund - Direct
2019-08-06,118825,90.7361,Canara Robeco Bluechip Equity Fund - Direct
2019-08-07,118825,89.7609,Canara Robeco Bluechip Equity Fund - Direct
2019-08-08,118825,89.2538,Canara Robeco Bluechip Equity Fund - Direct
2019-08-09,118825,89.2115,Canara Robeco Bluechip Equity Fund - Direct
2019-08-12,118825,91.2697,Canara Robeco Bluechip Equity Fund - Direct
2019-08-13,118825,91.5671,Canara Robeco Bluechip Equity Fund - Direct
2019-08-14,118825,90.6799,Canara Robeco Bluechip Equity Fund - Direct
2019-08-15,118825,90.9563,Canara Robeco Bluechip Equity Fund - Direct
2019-08-16,118825,90.6084,Canara Robeco Bluechip Equity Fund - Direct
2019-08-19,118825,90.9978,Canara Robeco Bluechip Equity Fund - Direct
2019-08-20,118825,91.6682,Canara Robeco Bluechip Equity Fund - Direct
2019-08-21,118825,93.035,Canara Robeco Bluechip Equity Fund - Direct
2019-08-22,118825,93.0451,Canara Robeco Bluechip Equity Fund - Direct
2019-08-23,118825,94.9123,Canara Robeco Bluechip Equity Fund - Direct
2019-08-26,118825,95.9845,Canara Robeco Bluechip Equity Fund - Direct
2019-08-27,118825,95.2081,Canara Robeco Bluechip Equity Fund - Direct
2019-08-28,118825,97.7709,Canara Robeco Bluechip Equity Fund - Direct
2019-08-29,118825,98.1937,Canara Robeco Bluechip Equity Fund - Direct
2019-08-30,118825,97.2489,Canara Robeco Bluechip Equity Fund - Direct
2019-09-02,118825,99.2167,Canara Robeco Bluechip Equity Fund - Direct
2019-09-03,118825,101.7302,Canara Robeco Bluechip Equity Fund - Direct
2019-09-04,118825,101.7306,Canara Robeco Bluechip Equity Fund - Direct
2019-09-05,118825,101.1565,Canara Robeco Bluechip Equity Fund - Direct
2019-09-06,118825,100.9877,Canara Robeco Bluechip Equity Fund - Direct
2019-09-09,118825,101.8942,Canara Robeco Bluechip Equity Fund - Direct
2019-09-10,118825,103.4974,Canara Robeco Bluechip Equity Fund - Direct
2019-09-11,118825,104.2473,Canara Robeco Bluechip Equity Fund - Direct
2019-09-12,118825,104.4163,Canara Robeco Bluechip Equity Fund - Direct
2019-09-13,118825,106.3351,Canara Robeco Bluechip Equity Fund - Direct
2019-09-16,118825,105.9784,Canara Robeco Bluechip Equity Fund - Direct
2019-09-17,118825,107.3319,Canara Robeco Bluechip Equity Fund - Direct
2019-09-18,118825,107.0038,Canara Robeco Bluechip Equity Fund - Direct
2019-09-19,118825,107.6001,Canara Robeco Bluechip Equity Fund - Direct
2019-09-20,118825,107.4965,Canara Robeco Bluechip Equity Fund - Direct
2019-09-23,118825,107.4675,Canara Robeco Bluechip Equity Fund - Direct
2019-09-24,118825,107.0238,Canara Robeco Bluechip Equity Fund - Direct
2019-09-25,118825,108.7938,Canara Robeco Bluechip Equity Fund - Direct
2019-09-26,118825,107.8805,Canara Robeco Bluechip Equity Fund - Direct
2019-09-27,118825,106.9654,Canara Robeco Bluechip Equity Fund - Direct
2019-09-30,118825,109.7307,Canara Robeco Bluechip Equity Fund - Direct
2019-10-01,118825,111.0622,Canara Robeco Bluechip Equity Fund - Direct
2019-10-02,118825,107.9279,Canara Robeco Bluechip Equity Fund - Direct
2019-10-03,118825,107.239,Canara Robeco Bluechip Equity Fund - Direct
2019-10-04,118825,104.9501,Canara Robeco Bluechip Equity Fund - Direct
2019-10-07,118825,103.7948,Canara Robeco Bluechip Equity Fund - Direct
2019-10-08,118825,99.9272,Canara Robeco Bluechip Equity Fund - Direct
2019-10-09,118825,99.8029,Canara Robeco Bluechip Equity Fund - Direct
2019-10-10,118825,98.4752,Canara Robeco Bluechip Equity Fund - Direct
2019-10-11,118825,98.5854,Canara Robeco Bluechip Equity Fund - Direct
2019-10-14,118825,96.7023,Canara Robeco Bluechip Equity Fund - Direct
2019-10-15,118825,96.8372,Canara Robeco Bluechip Equity Fund - Direct
2019-10-16,118825,96.3938,Canara Robeco Bluechip Equity Fund - Direct
2019-10-17,118825,98.1697,Canara Robeco Bluechip Equity Fund - Direct
2019-10-18,118825,99.8716,Canara Robeco Bluechip Equity Fund - Direct
2019-10-21,118825,100.8528,Canara Robeco Bluechip Equity Fund - Direct
2019-10-22,118825,100.4979,Canara Robeco Bluechip Equity Fund - Direct
2019-10-23,118825,102.9324,Canara Robeco Bluechip Equity Fund - Direct
2019-10-24,118825,101.0553,Canara Robeco Bluechip Equity Fund - Direct
2019-10-25,118825,99.3937,Canara Robeco Bluechip Equity Fund - Direct
2019-10-28,118825,99.3335,Canara Robeco Bluechip Equity Fund - Direct
2019-10-29,118825,102.0601,Canara Robeco Bluechip Equity Fund - Direct
2019-10-30,118825,101.8531,Canara Robeco Bluechip Equity Fund - Direct
2019-10-31,118825,101.6699,Canara Robeco Bluechip Equity Fund - Direct
2019-11-01,118825,99.9514,Canara Robeco Bluechip Equity Fund - Direct
2019-11-04,118825,101.1259,Canara Robeco Bluechip Equity Fund - Direct
2019-11-05,118825,102.323,Canara Robeco Bluechip Equity Fund - Direct
2019-11-06,118825,103.3328,Canara Robeco Bluechip Equity Fund - Direct
2019-11-07,118825,102.5939,Canara Robeco Bluechip Equity Fund - Direct
2019-11-08,118825,101.7649,Canara Robeco Bluechip Equity Fund - Direct
2019-11-11,118825,100.2265,Canara Robeco Bluechip Equity Fund - Direct
2019-11-12,118825,100.3675,Canara Robeco Bluechip Equity Fund - Direct
2019-11-13,118825,99.1064,Canara Robeco Bluechip Equity Fund - Direct
2019-11-14,118825,97.7458,Canara Robeco Bluechip Equity Fund - Direct
2019-11-15,118825,97.2879,Canara Robeco Bluechip Equity Fund - Direct
2019-11-18,118825,96.7557,Canara Robeco Bluechip Equity Fund - Direct
2019-11-19,118825,96.1698,Canara Robeco Bluechip Equity Fund - Direct
2019-11-20,118825,96.7466,Canara Robeco Bluechip Equity Fund - Direct
2019-11-21,118825,96.8771,Canara Robeco Bluechip Equity Fund - Direct
2019-11-22,118825,96.5809,Canara Robeco Bluechip Equity Fund - Direct
2019-11-25,118825,96.8316,Canara Robeco Bluechip Equity Fund - Direct
2019-11-26,118825,95.7182,Canara Robeco Bluechip Equity Fund - Direct
2019-11-27,118825,95.8774,Canara Robeco Bluechip Equity Fund - Direct
2019-11-28,118825,96.089,Canara Robeco Bluechip Equity Fund - Direct
2019-11-29,118825,94.3943,Canara Robeco Bluechip Equity Fund - Direct
2019-12-02,118825,95.5599,Canara Robeco Bluechip Equity Fund - Direct
2019-12-03,118825,94.5874,Canara Robeco Bluechip Equity Fund - Direct
2019-12-04,118825,94.7277,Canara Robeco Bluechip Equity Fund - Direct
2019-12-05,118825,96.0892,Canara Robeco Bluechip Equity Fund - Direct
2019-12-06,118825,97.195,Canara Robeco Bluechip Equity Fund - Direct
2019-12-09,118825,97.2739,Canara Robeco Bluechip Equity Fund - Direct
2019-12-10,118825,96.8897,Canara Robeco Bluechip Equity Fund - Direct
2019-12-11,118825,98.0301,Canara Robeco Bluechip Equity Fund - Direct
2019-12-12,118825,98.863,Canara Robeco Bluechip Equity Fund - Direct
2019-12-13,118825,98.1689,Canara Robeco Bluechip Equity Fund - Direct
2019-12-16,118825,97.2718,Canara Robeco Bluechip Equity Fund - Direct
2019-12-17,118825,94.8917,Canara Robeco Bluechip Equity Fund - Direct
2019-12-18,118825,95.1051,Canara Robeco Bluechip Equity Fund - Direct
2019-12-19,118825,95.0488,Canara Robeco Bluechip Equity Fund - Direct
2019-12-20,118825,96.3827,Canara Robeco Bluechip Equity Fund - Direct
2019-12-23,118825,96.8365,Canara Robeco Bluechip Equity Fund - Direct
2019-12-24,118825,98.4257,Canara Robeco Bluechip Equity Fund - Direct
2019-12-25,118825,97.6414,Canara Robeco Bluechip Equity Fund - Direct
2019-12-26,118825,99.014,Canara Robeco Bluechip Equity Fund - Direct
2019-12-27,118825,98.4252,Canara Robeco Bluechip Equity Fund - Direct
2019-12-30,118825,99.383,Canara Robeco Bluechip Equity Fund - Direct
2019-12-31,118825,97.683,Canara Robeco Bluechip Equity Fund - Direct
2020-01-01,118825,97.9977,Canara Robeco Bluechip Equity Fund - Direct
2020-01-02,118825,95.703,Canara Robeco Bluechip Equity Fund - Direct
2020-01-03,118825,95.4345,Canara Robeco Bluechip Equity Fund - Direct
2020-01-06,118825,95.977,Canara Robeco Bluechip Equity Fund - Direct
2020-01-07,118825,95.4154,Canara Robeco Bluechip Equity Fund - Direct
2020-01-08,118825,94.2508,Canara Robeco Bluechip Equity Fund - Direct
2020-01-09,118825,95.2455,Canara Robeco Bluechip Equity Fund - Direct
2020-01-10,118825,95.1653,Canara Robeco Bluechip Equity Fund - Direct
2020-01-13,118825,94.6443,Canara Robeco Bluechip Equity Fund - Direct
2020-01-14,118825,94.7297,Canara Robeco Bluechip Equity Fund - Direct
2020-01-15,118825,97.7648,Canara Robeco Bluechip Equity Fund - Direct
2020-01-16,118825,99.1572,Canara Robeco Bluechip Equity Fund - Direct
2020-01-17,118825,100.5802,Canara Robeco Bluechip Equity Fund - Direct
2020-01-20,118825,101.1461,Canara Robeco Bluechip Equity Fund - Direct
2020-01-21,118825,101.3886,Canara Robeco Bluechip Equity Fund - Direct
2020-01-22,118825,98.5139,Canara Robeco Bluechip Equity Fund - Direct
2020-01-23,118825,97.7506,Canara Robeco Bluechip Equity Fund - Direct
2020-01-24,118825,97.226,Canara Robeco Bluechip Equity Fund - Direct
2020-01-27,118825,95.0774,Canara Robeco Bluechip Equity Fund - Direct
2020-01-28,118825,93.7949,Canara Robeco Bluechip Equity Fund - Direct
2020-01-29,118825,91.6029,Canara Robeco Bluechip Equity Fund - Direct
2020-01-30,118825,91.5974,Canara Robeco Bluechip Equity Fund - Direct
2020-01-31,118825,92.534,Canara Robeco Bluechip Equity Fund - Direct
2020-02-03,118825,93.8,Canara Robeco Bluechip Equity Fund - Direct
2020-02-04,118825,94.3044,Canara Robeco Bluechip Equity Fund - Direct
2020-02-05,118825,93.2519,Canara Robeco Bluechip Equity Fund - Direct
2020-02-06,118825,91.1272,Canara Robeco Bluechip Equity Fund - Direct
2020-02-07,118825,89.2425,Canara Robeco Bluechip Equity Fund - Direct
2020-02-10,118825,87.9192,Canara Robeco Bluechip Equity Fund - Direct
2020-02-11,118825,87.0166,Canara Robeco Bluechip Equity Fund - Direct
2020-02-12,118825,86.8846,Canara Robeco Bluechip Equity Fund - Direct
2020-02-13,118825,85.862,Canara Robeco Bluechip Equity Fund - Direct
2020-02-14,118825,86.2456,Canara Robeco Bluechip Equity Fund - Direct
2020-02-17,118825,86.0397,Canara Robeco Bluechip Equity Fund - Direct
2020-02-18,118825,86.085,Canara Robeco Bluechip Equity Fund - Direct
2020-02-19,118825,87.2973,Canara Robeco Bluechip Equity Fund - Direct
2020-02-20,118825,86.0958,Canara Robeco Bluechip Equity Fund - Direct
2020-02-21,118825,86.5628,Canara Robeco Bluechip Equity Fund - Direct
2020-02-24,118825,86.5829,Canara Robeco Bluechip Equity Fund - Direct
2020-02-25,118825,86.271,Canara Robeco Bluechip Equity Fund - Direct
2020-02-26,118825,87.222,Canara Robeco Bluechip Equity Fund - Direct
2020-02-27,118825,88.1769,Canara Robeco Bluechip Equity Fund - Direct
2020-02-28,118825,87.2107,Canara Robeco Bluechip Equity Fund - Direct
2020-03-02,118825,87.0549,Canara Robeco Bluechip Equity Fund - Direct
2020-03-03,118825,87.3835,Canara Robeco Bluechip Equity Fund - Direct
2020-03-04,118825,87.1322,Canara Robeco Bluechip Equity Fund - Direct
2020-03-05,118825,87.7787,Canara Robeco Bluechip Equity Fund - Direct
2020-03-06,118825,88.11,Canara Robeco Bluechip Equity Fund - Direct
2020-03-09,118825,90.0828,Canara Robeco Bluechip Equity Fund - Direct
2020-03-10,118825,88.4646,Canara Robeco Bluechip Equity Fund - Direct
2020-03-11,118825,88.37,Canara Robeco Bluechip Equity Fund - Direct
2020-03-12,118825,87.4419,Canara Robeco Bluechip Equity Fund - Direct
2020-03-13,118825,88.1108,Canara Robeco Bluechip Equity Fund - Direct
2020-03-16,118825,86.4362,Canara Robeco Bluechip Equity Fund - Direct
2020-03-17,118825,86.83,Canara Robeco Bluechip Equity Fund - Direct
2020-03-18,118825,86.2082,Canara Robeco Bluechip Equity Fund - Direct
2020-03-19,118825,85.4832,Canara Robeco Bluechip Equity Fund - Direct
2020-03-20,118825,84.0336,Canara Robeco Bluechip Equity Fund - Direct
2020-03-23,118825,83.5982,Canara Robeco Bluechip Equity Fund - Direct
2020-03-24,118825,84.7196,Canara Robeco Bluechip Equity Fund - Direct
2020-03-25,118825,84.7279,Canara Robeco Bluechip Equity Fund - Direct
2020-03-26,118825,85.4,Canara Robeco Bluechip Equity Fund - Direct
2020-03-27,118825,87.1401,Canara Robeco Bluechip Equity Fund - Direct
2020-03-30,118825,87.4508,Canara Robeco Bluechip Equity Fund - Direct
2020-03-31,118825,86.8994,Canara Robeco Bluechip Equity Fund - Direct
2020-04-01,118825,87.4214,Canara Robeco Bluechip Equity Fund - Direct
2020-04-02,118825,86.8854,Canara Robeco Bluechip Equity Fund - Direct
2020-04-03,118825,86.3942,Canara Robeco Bluechip Equity Fund - Direct
2020-04-06,118825,84.853,Canara Robeco Bluechip Equity Fund - Direct
2020-04-07,118825,85.8301,Canara Robeco Bluechip Equity Fund - Direct
2020-04-08,118825,85.4669,Canara Robeco Bluechip Equity Fund - Direct
2020-04-09,118825,85.6878,Canara Robeco Bluechip Equity Fund - Direct
2020-04-10,118825,84.6568,Canara Robeco Bluechip Equity Fund - Direct
2020-04-13,118825,85.1335,Canara Robeco Bluechip Equity Fund - Direct
2020-04-14,118825,84.3892,Canara Robeco Bluechip Equity Fund - Direct
2020-04-15,118825,84.2795,Canara Robeco Bluechip Equity Fund - Direct
2020-04-16,118825,85.201,Canara Robeco Bluechip Equity Fund - Direct
2020-04-17,118825,86.0436,Canara Robeco Bluechip Equity Fund - Direct
2020-04-20,118825,86.0553,Canara Robeco Bluechip Equity Fund - Direct
2020-04-21,118825,84.2638,Canara Robeco Bluechip Equity Fund - Direct
2020-04-22,118825,87.3237,Canara Robeco Bluechip Equity Fund - Direct
2020-04-23,118825,89.1881,Canara Robeco Bluechip Equity Fund - Direct
2020-04-24,118825,89.9972,Canara Robeco Bluechip Equity Fund - Direct
2020-04-27,118825,89.2198,Canara Robeco Bluechip Equity Fund - Direct
2020-04-28,118825,89.1339,Canara Robeco Bluechip Equity Fund - Direct
2020-04-29,118825,88.5883,Canara Robeco Bluechip Equity Fund - Direct
2020-04-30,118825,89.9673,Canara Robeco Bluechip Equity Fund - Direct
2020-05-01,118825,90.2867,Canara Robeco Bluechip Equity Fund - Direct
2020-05-04,118825,89.4732,Canara Robeco Bluechip Equity Fund - Direct
2020-05-05,118825,89.0035,Canara Robeco Bluechip Equity Fund - Direct
2020-05-06,118825,90.2366,Canara Robeco Bluechip Equity Fund - Direct
2020-05-07,118825,92.0053,Canara Robeco Bluechip Equity Fund - Direct
2020-05-08,118825,93.7295,Canara Robeco Bluechip Equity Fund - Direct
2020-05-11,118825,94.6185,Canara Robeco Bluechip Equity Fund - Direct
2020-05-12,118825,94.3695,Canara Robeco Bluechip Equity Fund - Direct
2020-05-13,118825,90.7364,Canara Robeco Bluechip Equity Fund - Direct
2020-05-14,118825,91.0963,Canara Robeco Bluechip Equity Fund - Direct
2020-05-15,118825,91.1307,Canara Robeco Bluechip Equity Fund - Direct
2020-05-18,118825,91.3202,Canara Robeco Bluechip Equity Fund - Direct
2020-05-19,118825,91.4158,Canara Robeco Bluechip Equity Fund - Direct
2020-05-20,118825,89.9975,Canara Robeco Bluechip Equity Fund - Direct
2020-05-21,118825,90.6355,Canara Robeco Bluechip Equity Fund - Direct
2020-05-22,118825,91.3594,Canara Robeco Bluechip Equity Fund - Direct
2020-05-25,118825,92.144,Canara Robeco Bluechip Equity Fund - Direct
2020-05-26,118825,93.2275,Canara Robeco Bluechip Equity Fund - Direct
2020-05-27,118825,93.9406,Canara Robeco Bluechip Equity Fund - Direct
2020-05-28,118825,93.516,Canara Robeco Bluechip Equity Fund - Direct
2020-05-29,118825,93.4739,Canara Robeco Bluechip Equity Fund - Direct
2020-06-01,118825,93.6135,Canara Robeco Bluechip Equity Fund - Direct
2020-06-02,118825,93.7719,Canara Robeco Bluechip Equity Fund - Direct
2020-06-03,118825,94.9327,Canara Robeco Bluechip Equity Fund - Direct
2020-06-04,118825,95.7039,Canara Robeco Bluechip Equity Fund - Direct
2020-06-05,118825,98.1279,Canara Robeco Bluechip Equity Fund - Direct
2020-06-08,118825,100.7653,Canara Robeco Bluechip Equity Fund - Direct
2020-06-09,118825,100.9019,Canara Robeco Bluechip Equity Fund - Direct
2020-06-10,118825,96.2968,Canara Robeco Bluechip Equity Fund - Direct
2020-06-11,118825,97.7646,Canara Robeco Bluechip Equity Fund - Direct
2020-06-12,118825,97.1697,Canara Robeco Bluechip Equity Fund - Direct
2020-06-15,118825,96.274,Canara Robeco Bluechip Equity Fund - Direct
2020-06-16,118825,95.8522,Canara Robeco Bluechip Equity Fund - Direct
2020-06-17,118825,95.3768,Canara Robeco Bluechip Equity Fund - Direct
2020-06-18,118825,96.1157,Canara Robeco Bluechip Equity Fund - Direct
2020-06-19,118825,94.3555,Canara Robeco Bluechip Equity Fund - Direct
2020-06-22,118825,93.173,Canara Robeco Bluechip Equity Fund - Direct
2020-06-23,118825,93.5939,Canara Robeco Bluechip Equity Fund - Direct
2020-06-24,118825,94.331,Canara Robeco Bluechip Equity Fund - Direct
2020-06-25,118825,95.0949,Canara Robeco Bluechip Equity Fund - Direct
2020-06-26,118825,94.2348,Canara Robeco Bluechip Equity Fund - Direct
2020-06-29,118825,93.1663,Canara Robeco Bluechip Equity Fund - Direct
2020-06-30,118825,92.6372,Canara Robeco Bluechip Equity Fund - Direct
2020-07-01,118825,92.9409,Canara Robeco Bluechip Equity Fund - Direct
2020-07-02,118825,94.6348,Canara Robeco Bluechip Equity Fund - Direct
2020-07-03,118825,92.3475,Canara Robeco Bluechip Equity Fund - Direct
2020-07-06,118825,92.1398,Canara Robeco Bluechip Equity Fund - Direct
2020-07-07,118825,90.7031,Canara Robeco Bluechip Equity Fund - Direct
2020-07-08,118825,88.941,Canara Robeco Bluechip Equity Fund - Direct
2020-07-09,118825,90.0086,Canara Robeco Bluechip Equity Fund - Direct
2020-07-10,118825,90.6329,Canara Robeco Bluechip Equity Fund - Direct
2020-07-13,118825,91.158,Canara Robeco Bluechip Equity Fund - Direct
2020-07-14,118825,92.202,Canara Robeco Bluechip Equity Fund - Direct
2020-07-15,118825,91.7081,Canara Robeco Bluechip Equity Fund - Direct
2020-07-16,118825,91.2687,Canara Robeco Bluechip Equity Fund - Direct
2020-07-17,118825,93.6991,Canara Robeco Bluechip Equity Fund - Direct
2020-07-20,118825,93.4593,Canara Robeco Bluechip Equity Fund - Direct
2020-07-21,118825,94.3211,Canara Robeco Bluechip Equity Fund - Direct
2020-07-22,118825,94.3661,Canara Robeco Bluechip Equity Fund - Direct
2020-07-23,118825,92.3109,Canara Robeco Bluechip Equity Fund - Direct
2020-07-24,118825,90.0829,Canara Robeco Bluechip Equity Fund - Direct
2020-07-27,118825,89.4931,Canara Robeco Bluechip Equity Fund - Direct
2020-07-28,118825,90.6631,Canara Robeco Bluechip Equity Fund - Direct
2020-07-29,118825,91.557,Canara Robeco Bluechip Equity Fund - Direct
2020-07-30,118825,92.5979,Canara Robeco Bluechip Equity Fund - Direct
2020-07-31,118825,91.5382,Canara Robeco Bluechip Equity Fund - Direct
2020-08-03,118825,93.3498,Canara Robeco Bluechip Equity Fund - Direct
2020-08-04,118825,92.3063,Canara Robeco Bluechip Equity Fund - Direct
2020-08-05,118825,92.579,Canara Robeco Bluechip Equity Fund - Direct
2020-08-06,118825,92.6045,Canara Robeco Bluechip Equity Fund - Direct
2020-08-07,118825,92.4483,Canara Robeco Bluechip Equity Fund - Direct
2020-08-10,118825,93.9703,Canara Robeco Bluechip Equity Fund - Direct
2020-08-11,118825,93.2128,Canara Robeco Bluechip Equity Fund - Direct
2020-08-12,118825,91.7405,Canara Robeco Bluechip Equity Fund - Direct
2020-08-13,118825,91.7992,Canara Robeco Bluechip Equity Fund - Direct
2020-08-14,118825,91.3955,Canara Robeco Bluechip Equity Fund - Direct
2020-08-17,118825,95.1362,Canara Robeco Bluechip Equity Fund - Direct
2020-08-18,118825,95.9466,Canara Robeco Bluechip Equity Fund - Direct
2020-08-19,118825,95.5137,Canara Robeco Bluechip Equity Fund - Direct
2020-08-20,118825,94.3414,Canara Robeco Bluechip Equity Fund - Direct
2020-08-21,118825,92.2505,Canara Robeco Bluechip Equity Fund - Direct
2020-08-24,118825,91.1525,Canara Robeco Bluechip Equity Fund - Direct
2020-08-25,118825,91.3147,Canara Robeco Bluechip Equity Fund - Direct
2020-08-26,118825,92.9153,Canara Robeco Bluechip Equity Fund - Direct
2020-08-27,118825,94.2031,Canara Robeco Bluechip Equity Fund - Direct
2020-08-28,118825,94.4998,Canara Robeco Bluechip Equity Fund - Direct
2020-08-31,118825,94.1711,Canara Robeco Bluechip Equity Fund - Direct
2020-09-01,118825,94.5125,Canara Robeco Bluechip Equity Fund - Direct
2020-09-02,118825,93.9621,Canara Robeco Bluechip Equity Fund - Direct
2020-09-03,118825,95.9372,Canara Robeco Bluechip Equity Fund - Direct
2020-09-04,118825,95.7578,Canara Robeco Bluechip Equity Fund - Direct
2020-09-07,118825,95.6969,Canara Robeco Bluechip Equity Fund - Direct
2020-09-08,118825,93.1906,Canara Robeco Bluechip Equity Fund - Direct
2020-09-09,118825,93.0093,Canara Robeco Bluechip Equity Fund - Direct
2020-09-10,118825,93.9801,Canara Robeco Bluechip Equity Fund - Direct
2020-09-11,118825,92.8136,Canara Robeco Bluechip Equity Fund - Direct
2020-09-14,118825,92.0146,Canara Robeco Bluechip Equity Fund - Direct
2020-09-15,118825,92.9267,Canara Robeco Bluechip Equity Fund - Direct
2020-09-16,118825,91.3172,Canara Robeco Bluechip Equity Fund - Direct
2020-09-17,118825,92.5129,Canara Robeco Bluechip Equity Fund - Direct
2020-09-18,118825,91.9591,Canara Robeco Bluechip Equity Fund - Direct
2020-09-21,118825,91.5671,Canara Robeco Bluechip Equity Fund - Direct
2020-09-22,118825,90.3688,Canara Robeco Bluechip Equity Fund - Direct
2020-09-23,118825,90.8149,Canara Robeco Bluechip Equity Fund - Direct
2020-09-24,118825,93.5319,Canara Robeco Bluechip Equity Fund - Direct
2020-09-25,118825,94.4465,Canara Robeco Bluechip Equity Fund - Direct
2020-09-28,118825,93.5047,Canara Robeco Bluechip Equity Fund - Direct
2020-09-29,118825,94.8163,Canara Robeco Bluechip Equity Fund - Direct
2020-09-30,118825,94.4939,Canara Robeco Bluechip Equity Fund - Direct
2020-10-01,118825,96.0903,Canara Robeco Bluechip Equity Fund - Direct
2020-10-02,118825,97.0589,Canara Robeco Bluechip Equity Fund - Direct
2020-10-05,118825,93.6698,Canara Robeco Bluechip Equity Fund - Direct
2020-10-06,118825,92.5786,Canara Robeco Bluechip Equity Fund - Direct
2020-10-07,118825,93.6648,Canara Robeco Bluechip Equity Fund - Direct
2020-10-08,118825,93.8727,Canara Robeco Bluechip Equity Fund - Direct
2020-10-09,118825,92.757,Canara Robeco Bluechip Equity Fund - Direct
2020-10-12,118825,92.0889,Canara Robeco Bluechip Equity Fund - Direct
2020-10-13,118825,90.0192,Canara Robeco Bluechip Equity Fund - Direct
2020-10-14,118825,89.9597,Canara Robeco Bluechip Equity Fund - Direct
2020-10-15,118825,92.3822,Canara Robeco Bluechip Equity Fund - Direct
2020-10-16,118825,93.3115,Canara Robeco Bluechip Equity Fund - Direct
2020-10-19,118825,95.8015,Canara Robeco Bluechip Equity Fund - Direct
2020-10-20,118825,96.8542,Canara Robeco Bluechip Equity Fund - Direct
2020-10-21,118825,98.0871,Canara Robeco Bluechip Equity Fund - Direct
2020-10-22,118825,100.4499,Canara Robeco Bluechip Equity Fund - Direct
2020-10-23,118825,100.9448,Canara Robeco Bluechip Equity Fund - Direct
2020-10-26,118825,100.7584,Canara Robeco Bluechip Equity Fund - Direct
2020-10-27,118825,102.0473,Canara Robeco Bluechip Equity Fund - Direct
2020-10-28,118825,103.8684,Canara Robeco Bluechip Equity Fund - Direct
2020-10-29,118825,103.3117,Canara Robeco Bluechip Equity Fund - Direct
2020-10-30,118825,102.4585,Canara Robeco Bluechip Equity Fund - Direct
2020-11-02,118825,102.6702,Canara Robeco Bluechip Equity Fund - Direct
2020-11-03,118825,103.7357,Canara Robeco Bluechip Equity Fund - Direct
2020-11-04,118825,104.7707,Canara Robeco Bluechip Equity Fund - Direct
2020-11-05,118825,103.0221,Canara Robeco Bluechip Equity Fund - Direct
2020-11-06,118825,105.4266,Canara Robeco Bluechip Equity Fund - Direct
2020-11-09,118825,104.6576,Canara Robeco Bluechip Equity Fund - Direct
2020-11-10,118825,104.3666,Canara Robeco Bluechip Equity Fund - Direct
2020-11-11,118825,103.2779,Canara Robeco Bluechip Equity Fund - Direct
2020-11-12,118825,106.6633,Canara Robeco Bluechip Equity Fund - Direct
2020-11-13,118825,107.0158,Canara Robeco Bluechip Equity Fund - Direct
2020-11-16,118825,105.9658,Canara Robeco Bluechip Equity Fund - Direct
2020-11-17,118825,107.1067,Canara Robeco Bluechip Equity Fund - Direct
2020-11-18,118825,108.1381,Canara Robeco Bluechip Equity Fund - Direct
2020-11-19,118825,107.9377,Canara Robeco Bluechip Equity Fund - Direct
2020-11-20,118825,109.0697,Canara Robeco Bluechip Equity Fund - Direct
2020-11-23,118825,108.0332,Canara Robeco Bluechip Equity Fund - Direct
2020-11-24,118825,107.4374,Canara Robeco Bluechip Equity Fund - Direct
2020-11-25,118825,104.8887,Canara Robeco Bluechip Equity Fund - Direct
2020-11-26,118825,103.2642,Canara Robeco Bluechip Equity Fund - Direct
2020-11-27,118825,105.5455,Canara Robeco Bluechip Equity Fund - Direct
2020-11-30,118825,107.6667,Canara Robeco Bluechip Equity Fund - Direct
2020-12-01,118825,107.7948,Canara Robeco Bluechip Equity Fund - Direct
2020-12-02,118825,109.989,Canara Robeco Bluechip Equity Fund - Direct
2020-12-03,118825,109.8217,Canara Robeco Bluechip Equity Fund - Direct
2020-12-04,118825,109.5448,Canara Robeco Bluechip Equity Fund - Direct
2020-12-07,118825,109.6629,Canara Robeco Bluechip Equity Fund - Direct
2020-12-08,118825,109.5424,Canara Robeco Bluechip Equity Fund - Direct
2020-12-09,118825,109.3033,Canara Robeco Bluechip Equity Fund - Direct
2020-12-10,118825,110.8467,Canara Robeco Bluechip Equity Fund - Direct
2020-12-11,118825,111.0907,Canara Robeco Bluechip Equity Fund - Direct
2020-12-14,118825,112.0849,Canara Robeco Bluechip Equity Fund - Direct
2020-12-15,118825,113.517,Canara Robeco Bluechip Equity Fund - Direct
2020-12-16,118825,114.0912,Canara Robeco Bluechip Equity Fund - Direct
2020-12-17,118825,112.8084,Canara Robeco Bluechip Equity Fund - Direct
2020-12-18,118825,111.0221,Canara Robeco Bluechip Equity Fund - Direct
2020-12-21,118825,111.2647,Canara Robeco Bluechip Equity Fund - Direct
2020-12-22,118825,111.0805,Canara Robeco Bluechip Equity Fund - Direct
2020-12-23,118825,111.2414,Canara Robeco Bluechip Equity Fund - Direct
2020-12-24,118825,111.2645,Canara Robeco Bluechip Equity Fund - Direct
2020-12-25,118825,114.7585,Canara Robeco Bluechip Equity Fund - Direct
2020-12-28,118825,112.9725,Canara Robeco Bluechip Equity Fund - Direct
2020-12-29,118825,110.32,Canara Robeco Bluechip Equity Fund - Direct
2020-12-30,118825,110.8041,Canara Robeco Bluechip Equity Fund - Direct
